author_id;author_name;coauthors;publication_title;abstract;venue
c25b35bdd12429576ba6ae10;Koichi Furukawa;Masaru Ohki,Akikazu Takeuchi,Koichi Furukawa;An Object-Oriented Programming Language Based on the Parallel Logic Programming Language KL1;;ICLP
c25b35bdd12429576ba6ae10;Koichi Furukawa;Akikazu Takeuchi,Koichi Furukawa;Parallel Logic Programming Languages;;ICLP
c25b35bdd12429576ba6ae10;Koichi Furukawa;Soh Igarashi,Tomonobu Ozaki,Koichi Furukawa;Respiration Reflecting Musical Expression: Analysis of Respiration during Musical Performance by Inductive Logic Programming;;ICMAI
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa;Specification Languages versus Programming Languages (Panel);;IFIP Congress
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa;Constraint Logic Programming as a New Vehicle for Knowledge Representation;;IFIP Congress
c25b35bdd12429576ba6ae10;Koichi Furukawa;Akikazu Takeuchi,Koichi Furukawa;Partial Evaluation of Prolog Programs and its Application to Meta Programming;;IFIP Congress
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa;A Deductive Question Answering System on Relational Data Bases;;IJCAI
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa;Use of Data Representation Mapping in Automatic Generation of Data Base Access Procedures;;IJCAI
c25b35bdd12429576ba6ae10;Koichi Furukawa;Hiroshi Fujita,Naoki Yagi,Tomonobu Ozaki,Koichi Furukawa;A New Design and Implementation of Progol by Bottom-Up Computation;;Inductive Logic Programming Workshop
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa,Tomoko Murakami,Ken Ueno,Tomonobu Ozaki,Keiko Shimazu;On a Sufficient Condition for the Existence of Most Specific Hypothesis in Progol;;ILP
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa,Tomonobu Ozaki;On the Completion of Inverse Entailment for Mutual Recursion and its Application to Self Recursion;;ILP Work-in-progress reports
c25b35bdd12429576ba6ae10;Koichi Furukawa;Tomonobu Ozaki,Koichi Furukawa;Application of Pruning Techniques for Propositional Learning to Progol;;ILP
c25b35bdd12429576ba6ae10;Koichi Furukawa;Tomonobu Ozaki,Koichi Furukawa,Tomoko Murakami,Ken Ueno;Realizing Progol by Forward Reasoning;;ILP
c25b35bdd12429576ba6ae10;Koichi Furukawa;Keiko Shimazu,Atsuhito Momma,Koichi Furukawa;Experimental study of discovering essential information from customer inquiry;;KDD
c25b35bdd12429576ba6ae10;Koichi Furukawa;Masaru Ohki,Akikazu Takeuchi,Koichi Furukawa;A Framework for Interactive Problem Solving Based on Interactive Query Revision;;LP
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa;A Framework for Verbalizing Unconscious Knowledge Based on Inductive Logic Programming;;Machine Intelligence 15
c25b35bdd12429576ba6ae10;Koichi Furukawa;Hideo Miyoshi,Koichi Furukawa;Object-Oriented Parser in the Logic Programming Language ESP;;Natural Language Understanding and Natural Language Understanding Workshop
c25b35bdd12429576ba6ae10;Koichi Furukawa;Srinivas Padmanabhuni,Randy Goebel,Koichi Furukawa;Curried least general generalization: A framework for higher order concept learning;;PRICAI Workshops
c25b35bdd12429576ba6ae10;Koichi Furukawa;Hideki Hirakawa,Rikio Onai,Koichi Furukawa;OR-Parallel Optimizing Prolog System: POPS. Its Design and Implementation in Concurrent Prolog;;RIMS Symposia on Software Science and Engineering
c25b35bdd12429576ba6ae10;Koichi Furukawa;Keiko Shimazu,Koichi Furukawa;Knowledge discovery in database by Progol-design, implementation and its application to expert system building;;SAC
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa;Fifth Generation Computer Project: Towards Large-Scale Knowledge Information Processing;;ISLP
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa,Hiroshi Fujita,Toramatsu Shintani;Deriving an Efficient Production System by Partial Evaluation;;NACLP
c25b35bdd12429576ba6ae10;Koichi Furukawa;Hajime Kitakami,Susumu Kunifuji,Taizo Miyachi,Koichi Furukawa;A Methodology for Implementation of a Knowledge Acquisition System;;SLP
c25b35bdd12429576ba6ae10;Koichi Furukawa;Taizo Miyachi,Susumu Kunifuji,Hajime Kitakami,Koichi Furukawa,Akikazu Takeuchi,Haruo Yokota;A Knowledge Assimilation Method for Logic Databases;;SLP
c25b35bdd12429576ba6ae10;Koichi Furukawa;Hirohisa Seki,Koichi Furukawa;Notes on Transformation Techniques for Generate and Test Logic Programs;;SLP
c25b35bdd12429576ba6ae10;Koichi Furukawa;Kazuhiro Fuchi,Koichi Furukawa;Role of Logic Programming in the FGCS Project;;TACS
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa;Fifth Generation Computer Project: Current Research Activity and Future Plans;;TAPSOFT, Vol.2
c25b35bdd12429576ba6ae10;Koichi Furukawa;George Champine,Craig Fields,Koichi Furukawa,David Jefferson,Fritz Kruckeberg,Giora Pelled,Charles Purcell,John Rundell,Tadahiko Takahama;Panel: Directions in Database Research;;VLDB
c25b35bdd12429576ba6ae10;Koichi Furukawa;Yuji Matsumoto,Katsumi Nitta,Koichi Furukawa;Prolog Interpreter and its Parallel Extension;;VLSI Engineering
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa;Logic Programming as the Integrator of the Fifth Generation Computer Systems Project;;Commun. ACM
c25b35bdd12429576ba6ae10;Koichi Furukawa;Ehud Y. Shapiro,David H. D. Warren,Kazuhiro Fuchi,Robert A. Kowalski,Koichi Furukawa,Kazunori Ueda,Kenneth M. Kahn,Takashi Chikayama,Evan Tick;The Fifth Generation Project: Personal Perspectives;;Commun. ACM
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa,Kazuhiro Fuchi;Knowledge Engineering and Fifth Generation Computers;;IEEE Database Eng. Bull.
c25b35bdd12429576ba6ae10;Koichi Furukawa;Ken Ueno,Koichi Furukawa,Michael Bain;Motor Skill as Dynamic Constraint Satisfaction;;Electron. Trans. Artif. Intell.
c25b35bdd12429576ba6ae10;Koichi Furukawa;Ikuo Kobayashi,Koichi Furukawa,Tomonobu Ozaki,Mutsumi Imai;A Bootstrapping Model for Children's Vocabulary Acquisition using Inductive Logic Programming;;Electron. Trans. Artif. Intell.
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa;Fifth Generation Computer Systems (FGCS) Project in Japan;;Informatica (Slovenia)
c25b35bdd12429576ba6ae10;Koichi Furukawa;Kazuhiro Fuchi,Koichi Furukawa;The Role of Logic Programming in the Fifth Generation Computer Project;;New Generation Comput.
c25b35bdd12429576ba6ae10;Koichi Furukawa;Hiroshi Fujita,Koichi Furukawa;A Self-Applicable Partial Evaluator and Its Use in Incremental Compilation;;New Generation Comput.
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa;Towards Cross Fertilization of Multiple Disciplines;;New Generation Comput.
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa,Reiji Nakajima,Akinori Yonezawa;Modularization and Abstraction in Logic Programming;;New Generation Comput.
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa,Akira Okumura,Masaki Murakami;Unfolding Rules for GHC Programs;;New Generation Comput.
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa,Takeshi Shinohara,Yuji Takada;Special Issue on Algorithmic Learning Theory;;New Generation Comput.
c25b35bdd12429576ba6ae10;Koichi Furukawa;Kenneth M. Kahn,Koichi Furukawa;Preface to the Special Issue;;New Generation Comput.
c25b35bdd12429576ba6ae10;Koichi Furukawa;Taizo Miyachi,Susumu Kunifuji,Hajime Kitakami,Koichi Furukawa,Akikazu Takeuchi,Haruo Yokota;A Knowledge Assimilation Method for Logic Databases;;New Generation Comput.
c25b35bdd12429576ba6ae10;Koichi Furukawa;Fumio Mizoguchi,Koichi Furukawa;Guest Editors' Preface;;New Generation Comput.
c25b35bdd12429576ba6ae10;Koichi Furukawa;Stephen Muggleton,Fumio Mizoguchi,Koichi Furukawa;Special Issue on Inductive Logic Programming;;New Generation Comput.
c25b35bdd12429576ba6ae10;Koichi Furukawa;Akikazu Takeuchi,Koichi Furukawa;Bounded Buffer Communication in Concurrent Prolog;;New Generation Comput.
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa;Philosophy of New Generation Computing -- In Remembrance of Professor Kazuhiro Fuchi;;New Generation Comput.
c25b35bdd12429576ba6ae10;Koichi Furukawa;Setsuo Arikawa,Koichi Furukawa,Shinichi Morishita,Hiroshi Motoda;Preface;;Theor. Comput. Sci.
c25b35bdd12429576ba6ae10;Koichi Furukawa;Keiko Shimazu,Koichi Furukawa;Design of Database Interface to ILP for Building Knowledge Base;;IEA/AIE
c25b35bdd12429576ba6ae10;Koichi Furukawa;Keiko Shimazu,Isao Saito,Koichi Furukawa;Contents Sharing Framework Using CCCI Model for Intra-University Network;;Proceedings of the Seventh International Conference on Web-Age Information Management Workshops
c25b35bdd12429576ba6ae10;Koichi Furukawa;Hideki Hirakawa,Rikio Onai,Koichi Furukawa;OR-parallel optimizing Prolog system: POPS its design and implementation in concurrent Prolog;;Proceedings of the symposia 1983 and 1984 on RIMS symposia on software science and engineering II
c25b35bdd12429576ba6ae10;Koichi Furukawa;Masaru Ohki,Akikazu Takeuchi,Koichi Furukawa;A framework for interactive problem solving based on interactive query revision;;The 5th Conference on Logic programming '86
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa;Logic programming as the integrator of the fifth generation computer systems project;;Proceedings of the third international conference on Young computer scientists
c25b35bdd12429576ba6ae10;Koichi Furukawa;Kazuhiro Fuchi,Robert Kowalski,Koichi Furukawa,Kazunori Ueda,Ken Kahn,Takashi Chikayama,Evan Tick;Launching the new era;;Communications of the ACM
a1f0fece8a409abdcf11ee27;Koichi Furukawa;Munenori Nakasato,Koichi Furukawa;On the number of securities which constitute an efficient portfolio;;Annals of Operations Research
c25b35bdd12429576ba6ae10;Koichi Furukawa;Koichi Furukawa,Hidehiko Tanaka,T. Fujisaki;Logic Programming, 1989: Proceedings of the 8th Conference Tokyo, Japan, July 12-14, 1989;;null
c25b35bdd12429576ba6ae10;Koichi Furukawa;Hidehiko Tanaka,Koichi Furukawa,Taisuke Sato,Jyunichi Shimada,Yoshikuni Okada;Special issue on real world computing project;;New Generation Computing
c25b35bdd12429576ba6ae10;Koichi Furukawa;Setsuo Arikawa,Koichi Furukawa;Proceedings of the Second International Conference on Discovery Science;;"Lecture Notes In Computer Science; Vol. 1721"
ccb8f6c9f0960a51a89ef531;David Jensen;Stephen Hart,Roderic A. Grupen,David Jensen;A Relational Representation for Procedural Task Knowledge;;AAAI
ccb8f6c9f0960a51a89ef531;David Jensen;David Jensen,Michael Atighetchi,Regis Vincent,Victor R. Lesser;Learning Quantitative Knowledge for Multiagent Coordination;;AAAI/IAAI
ccb8f6c9f0960a51a89ef531;David Jensen;Tim Oates,David Jensen;Toward a Theoretical Understanding of Why and When Decision Tree Pruning Algorithms Fail;;AAAI/IAAI
5eb8c959e3461eb9253eb02e;David Jensen;Bita Gorjiara,Pai H. Chou,Nader Bagherzadeh,Mehrdad Reshadi,David Jensen;Fast and efficient voltage scheduling by evolutionary slack distribution;;ASP-DAC
ccb8f6c9f0960a51a89ef531;David Jensen;Victor Lavrenko,Matthew D. Schmill,Dawn Lawrie,Paul Ogilvie,David Jensen,James Allan;Language Models for Financial News Recommendation;;CIKM
ccb8f6c9f0960a51a89ef531;David Jensen;Chirag Shah,W. Bruce Croft,David Jensen;Representing documents with named entities for story link detection (SLD);;CIKM
ccb8f6c9f0960a51a89ef531;David Jensen;Jennifer Neville,David Jensen;Leveraging relational autocorrelation with latent group models;;Probabilistic, Logical and Relational Learning
ccb8f6c9f0960a51a89ef531;David Jensen;David Jensen;Knowledge Discovery from Graphs (Invited Talk);;Graph Drawing
ccb8f6c9f0960a51a89ef531;David Jensen;Jennifer Neville,David Jensen;Dependency Networks for Relational Data;;ICDM
ccb8f6c9f0960a51a89ef531;David Jensen;Jennifer Neville,David Jensen;Leveraging Relational Autocorrelation with Latent Group Models;;ICDM
ccb8f6c9f0960a51a89ef531;David Jensen;Jennifer Neville,David Jensen,Brian Gallagher;Simple Estimators for Relational Bayesian Classifiers;;ICDM
ccb8f6c9f0960a51a89ef531;David Jensen;Matthew J. Rattigan,Marc Maier,David Jensen,Bin Wu,Xin Pei,JianBin Tan,Yi Wang;Exploiting Network Structure for Active Inference in Collective Classification;;ICDM Workshops
ccb8f6c9f0960a51a89ef531;David Jensen;Andrew Fast,David Jensen;Why Stacked Models Perform Effective Collective Classification;;ICDM
ccb8f6c9f0960a51a89ef531;David Jensen;David Jensen,Jennifer Neville;Linkage and Autocorrelation Cause Feature Selection Bias in Relational Learning;;ICML
ccb8f6c9f0960a51a89ef531;David Jensen;David Jensen,Jennifer Neville,Michael Hay;Avoiding Bias when Aggregating Relational Data with Degree Disparity;;ICML
ccb8f6c9f0960a51a89ef531;David Jensen;Amy McGovern,David Jensen;Identifying Predictive Structures in Relational Data Using Multiple Instance Learning;;ICML
ccb8f6c9f0960a51a89ef531;David Jensen;Tim Oates,David Jensen;The Effects of Training Set Size on Decision Tree Complexity;;ICML
ccb8f6c9f0960a51a89ef531;David Jensen;Matthew J. Rattigan,Marc Maier,David Jensen;Graph clustering with network structure indices;;ICML
ccb8f6c9f0960a51a89ef531;David Jensen;David Jensen,Tim Oates,Paul R. Cohen;Building Simple Models: A Case Study with Decision Trees;;IDA
ccb8f6c9f0960a51a89ef531;David Jensen;Ozgur Simsek,David Jensen;Decentralized Search in Networks Using Homophily and Degree Disparity;;IJCAI
ccb8f6c9f0960a51a89ef531;David Jensen;David Jensen,Jennifer Neville;Autocorrelation and Linkage Cause Bias in Evaluation of Relational Learners;;ILP
ccb8f6c9f0960a51a89ef531;David Jensen;Jennifer Neville,David Jensen;Bias/Variance Analysis for Relational Domains;;ILP
ccb8f6c9f0960a51a89ef531;David Jensen;John Burgess,Brian Gallagher,David Jensen,Brian Neil Levine;MaxProp: Routing for Vehicle-Based Disruption-Tolerant Networks;;INFOCOM
ccb8f6c9f0960a51a89ef531;David Jensen;Andrew Fast,David Jensen,Brian Neil Levine;Creating social networks to improve peer-to-peer networking;;KDD
ccb8f6c9f0960a51a89ef531;David Jensen;David Jensen,Jennifer Neville,Brian Gallagher;Why collective inference improves relational classification;;KDD
ccb8f6c9f0960a51a89ef531;David Jensen;David Jensen,Matthew J. Rattigan,Hannah Blau;Information awareness: a prospective technical assessment;;KDD
ccb8f6c9f0960a51a89ef531;David Jensen;David Jensen,Matthew D. Schmill;Adjusting for Multiple Comparisons in Decision Tree Pruning;;KDD
ccb8f6c9f0960a51a89ef531;David Jensen;Jennifer Neville,David Jensen,Lisa Friedland,Michael Hay;Learning relational probability trees;;KDD
ccb8f6c9f0960a51a89ef531;David Jensen;Jennifer Neville,Ozgur Simsek,David Jensen,John Komoroske,Kelly Palmer,Henry G. Goldberg;Using relational knowledge discovery to prevent securities fraud;;KDD
ccb8f6c9f0960a51a89ef531;David Jensen;Tim Oates,David Jensen;Large Datasets Lead to Overly Complex Models: An Explanation and a Solution;;KDD
ccb8f6c9f0960a51a89ef531;David Jensen;Foster J. Provost,David Jensen,Tim Oates;Efficient Progressive Sampling;;KDD
ccb8f6c9f0960a51a89ef531;David Jensen;Matthew J. Rattigan,Marc Maier,David Jensen;Using structure indices for efficient approximation of network properties;;KDD
ccb8f6c9f0960a51a89ef531;David Jensen;Andrew Fast,Lisa Friedland,Marc Maier,Brian Taylor,David Jensen,Henry G. Goldberg,John Komoroske;Relational data pre-processing techniques for improved securities fraud detection;;KDD
ccb8f6c9f0960a51a89ef531;David Jensen;Lisa Friedland,David Jensen;Finding tribes: identifying close-knit individuals from employment patterns;;KDD
ccb8f6c9f0960a51a89ef531;David Jensen;Ravi Kumar,Alexander Tuzhilin,Christos Faloutsos,David Jensen,Gueorgi Kossinets,Jure Leskovec,Andrew Tomkins;Social networks: looking ahead;;KDD
ccb8f6c9f0960a51a89ef531;David Jensen;George Dean Bissias,Marc Liberatore,David Jensen,Brian Neil Levine;Privacy Vulnerabilities in Encrypted HTTP Streams;;Privacy Enhancing Technologies
ccb8f6c9f0960a51a89ef531;David Jensen;Trevor Strohman,W. Bruce Croft,David Jensen;Recommending citations for academic papers;;SIGIR
ccb8f6c9f0960a51a89ef531;David Jensen;David Jensen,Yulin Dong,Barbara Staudt Lerner,Eric K. McCall,Leon J. Osterweil,Stanley M. Sutton Jr,Alexander E. Wise;Coordinating agent activities in knowledge discovery processes;;WACC
ae05d23b083c5c99f8a30e8b;David Jensen;Haifeng Xi,Heng Cao,Leonard Berman,David Jensen;Supply chain simulation: distributed supply chain simulation using a generic job running framework;;Winter Simulation Conference
ccb8f6c9f0960a51a89ef531;David Jensen;Fawzi Daud,Michael Mateas,Phoebe Sengers,Susan Brennan,Alain Giboin,David R. Traum,Vinay Chaudri,Richard Fikes,Donia Scott,Richard Power,David Jensen;Reports on the AAAI Fall Symposia (November 1999 and November 1998);;AI Magazine
54b13f9910bdf35c0215b7d2;David Jensen;Hendrik Blockeel,David Jensen,Stefan Kramer;Introduction to the special issue on multi-relational data mining and statistical relational learning;;Machine Learning
ccb8f6c9f0960a51a89ef531;David Jensen;Jennifer Neville,David Jensen;A bias/variance decomposition for models using collective inference;;Machine Learning
ae05d23b083c5c99f8a30e8b;David Jensen;Francisco Barahona,David Jensen;Plant location with minimum inventory;;Math. Program.
ccb8f6c9f0960a51a89ef531;David Jensen;Amy McGovern,David Jensen;Optimistic pruning for multiple instance learning;;Pattern Recognition Letters
ccb8f6c9f0960a51a89ef531;David Jensen;David Jensen;Data Snooping, Dredging and Fishing: The Dark Side of Data Mining, A SIGKDD99 Panel Report;;SIGKDD Explorations
ccb8f6c9f0960a51a89ef531;David Jensen;Amy McGovern,Lisa Friedland,Michael Hay,Brian Gallagher,Andrew Fast,Jennifer Neville,David Jensen;Exploiting relational structure to understand publication patterns in high-energy physics;;SIGKDD Explorations
ccb8f6c9f0960a51a89ef531;David Jensen;Matthew J. Rattigan,David Jensen;The case for anomalous link discovery;;SIGKDD Explorations
ccb8f6c9f0960a51a89ef531;David Jensen;Michael Hay,Gerome Miklau,David Jensen,Donald F. Towsley,Philipp Weis;Resisting structural re-identification in anonymized social networks;;PVLDB
ccb8f6c9f0960a51a89ef531;David Jensen;Michael Hay,Chao Li,Gerome Miklau,David Jensen;Accurate Estimation of the Degree Distribution of Private Networks.;;null
ccb8f6c9f0960a51a89ef531;David Jensen;David Jensen;Knowledge Discovery by Design.;;null
ccb8f6c9f0960a51a89ef531;David Jensen;Matthew J. Rattigan,David Jensen;The case for anomalous link detection;;Proceedings of the 4th international workshop on Multi-relational mining
